* Pathways from iAF1260

HACD1i	[c] : 3hbcoa + nad --> aacoa + h + nadh
HACD2i	[c] : 3hhcoa + nad --> 3ohcoa + h + nadh
HACD3i	[c] : 3hocoa + nad --> 3oocoa + h + nadh
HACD4i	[c] : 3hdcoa + nad --> 3odcoa + h + nadh
HACD5i	[c] : 3hddcoa + nad --> 3oddcoa + h + nadh
HACD6i	[c] : 3htdcoa + nad --> 3otdcoa + h + nadh
HACD7i	[c] : 3hhdcoa + nad --> 3ohdcoa + h + nadh
HACD8i	[c] : 3hodcoa + nad --> 3oodcoa + h + nadh
HBZOPT	[c] : 4hbz + octdp --> 3ophb + ppi
HCINNMt2rpp	3hcinnm[p] + h[p] <==> 3hcinnm[c] + h[c]
HCINNMtex	3hcinnm[e] <==> 3hcinnm[p]
HCO3E	[c] : co2 + h2o <==> h + hco3
HCYSMT	[c] : amet + hcys-L --> ahcys + h + met-L
HCYSMT2	[c] : hcys-L + mmet --> h + (2) met-L
HDCAtexi	hdca[e] --> hdca[p]
HDCEAtexi	hdcea[e] --> hdcea[p]
HDCOAI	[c] : hdcoa --> hdd2coa
HEMEOS	[c] : frdp + h2o + pheme --> hemeO + ppi
HEPK1	[c] : atp + hhlipa --> adp + h + phhlipa
HEPK2	[c] : atp + hphhlipa --> adp + h + phphhlipa
HEPT1	[c] : adphep-LD + lipa --> adp + h + hlipa
HEPT2	[c] : adphep-LD + hlipa --> adp + h + hhlipa
HEPT3	[c] : adphep-LD + phhlipa --> adp + h + hphhlipa
HEPT4	[c] : adphep-LD + gggagicolipa --> adp + colipa + h
HETZK	[c] : 4mhetz + atp --> 4mpetz + adp + h
HEX1	[c] : atp + glc-D --> adp + g6p + h
HEX4	[c] : atp + man --> adp + h + man6p
HEX7	[c] : atp + fru --> adp + f6p + h
HEXt2rpp	h[p] + hxa[p] <==> h[c] + hxa[c]
HG2abcpp	atp[c] + h2o[c] + hg2[c] --> adp[c] + h[c] + hg2[p] + pi[c]
HG2t3pp	h[p] + hg2[c] --> h[c] + hg2[p]
HG2tex	hg2[e] <==> hg2[p]
HISabcpp	atp[c] + h2o[c] + his-L[p] --> adp[c] + h[c] + his-L[c] + pi[c]
HISt2rpp	h[p] + his-L[p] <==> h[c] + his-L[c]
HISTD	[c] : h2o + histd + (2) nad --> (3) h + his-L + (2) nadh
HIStex	his-L[e] <==> his-L[p]
HISTP	[c] : h2o + hisp --> histd + pi
HISTRS	[c] : atp + his-L + trnahis --> amp + histrna + ppi
HKNDDH	[c] : h2o + hkndd --> h + op4en + succ
HKNTDH	[c] : h2o + hkntd --> fum + h + op4en
HMBS	[c] : h2o + (4) ppbng --> hmbil + (4) nh4
HMPK1	[c] : 4ahmmp + atp --> 4ampm + adp + h
HOMt2pp	h[p] + hom-L[c] --> h[c] + hom-L[p]
HOMtex	hom-L[e] <==> hom-L[p]
HOPNTAL	[c] : 4h2opntn --> acald + pyr
HPPK2	[c] : 6hmhpt + atp --> 6hmhptpp + amp + h
HPPPNDO	[c] : dhpppn + o2 --> h + hkndd
HPPPNt2rpp	3hpppn[p] + h[p] <==> 3hpppn[c] + h[c]
HPPPNtex	3hpppn[e] <==> 3hpppn[p]
HPYRI	[c] : hpyr <==> 2h3oppan
HPYRRx	[c] : h + hpyr + nadh --> glyc-R + nad
HPYRRy	[c] : h + hpyr + nadph --> glyc-R + nadp
HSDy	[c] : hom-L + nadp <==> aspsa + h + nadph
HSK	[c] : atp + hom-L --> adp + h + phom
HSST	[c] : hom-L + succoa --> coa + suchms
HSTPT	[c] : glu-L + imacp --> akg + hisp
Htex	h[e] <==> h[p]
HXAND	[c] : h2o + hxan + nad --> h + nadh + xan
HXAtex	hxa[e] <==> hxa[p]
HXCT	[c] : accoa + hxa --> ac + hxcoa
HXPRT	[c] : hxan + prpp --> imp + ppi
HYD1pp	(2) h[c] + h2[c] + q8[c] --> (2) h[p] + q8h2[c]
HYD2pp	(2) h[c] + h2[c] + mqn8[c] --> (2) h[p] + mql8[c]
HYD3pp	2dmmq8[c] + (2) h[c] + h2[c] --> 2dmmql8[c] + (2) h[p]
HYPOE	[c] : h2o + pyam5p --> pi + pydam
HYXNtex	hxan[e] <==> hxan[p]
HYXNtpp	hxan[p] <==> hxan[c]
ICDHyr	[c] : icit + nadp <==> akg + co2 + nadph
ICHORS	[c] : chor <==> ichor
ICHORSi	[c] : chor --> ichor
ICHORT	[c] : h2o + ichor --> 23ddhb + pyr
ICL	[c] : icit --> glx + succ
IDOND	[c] : 5dglcn + h + nadh <==> idon-L + nad
IDOND2	[c] : 5dglcn + h + nadph --> idon-L + nadp
IDONt2rpp	h[p] + idon-L[p] <==> h[c] + idon-L[c]
IDONtex	idon-L[e] <==> idon-L[p]
IG3PS	[c] : gln-L + prlp --> aicar + eig3p + glu-L + h
IGPDH	[c] : eig3p --> h2o + imacp
IGPS	[c] : 2cpr5p + h --> 3ig3p + co2 + h2o
ILEabcpp	atp[c] + h2o[c] + ile-L[p] --> adp[c] + h[c] + ile-L[c] + pi[c]
ILEt2rpp	h[p] + ile-L[p] <==> h[c] + ile-L[c]
ILETA	[c] : akg + ile-L <==> 3mop + glu-L
ILEtex	ile-L[e] <==> ile-L[p]
ILETRS	[c] : atp + ile-L + trnaile --> amp + iletrna + ppi
IMPC	[c] : h2o + imp <==> fprica
IMPD	[c] : h2o + imp + nad --> h + nadh + xmp
IMPtex	imp[e] <==> imp[p]
INDOLEt2pp	h[c] + indole[c] --> h[p] + indole[p]
INDOLEt2rpp	h[p] + indole[p] <==> h[c] + indole[c]
INDOLEtex	indole[e] <==> indole[p]
INOSTt4pp	inost[p] + na1[p] --> inost[c] + na1[c]
INSH	[c] : h2o + ins --> hxan + rib-D
INSK	[c] : atp + ins --> adp + h + imp
INSt2pp	h[p] + ins[p] --> h[c] + ins[c]
INSt2rpp	h[p] + ins[p] <==> h[c] + ins[c]
INStex	ins[e] <==> ins[p]
INSTtex	inost[e] <==> inost[p]
IPDDI	[c] : ipdp <==> dmpp
IPDPS	[c] : h + h2mb4p + nadh --> h2o + ipdp + nad
IPMD	[c] : 3c2hmp + nad --> 3c4mop + h + nadh
IPPMIa	[c] : 3c2hmp <==> 2ippm + h2o
IPPMIb	[c] : 2ippm + h2o <==> 3c3hmp
IPPS	[c] : 3mob + accoa + h2o --> 3c3hmp + coa + h
ISETACabcpp	atp[c] + h2o[c] + isetac[p] --> adp[c] + h[c] + isetac[c] + pi[c]
ISETACtex	isetac[e] <==> isetac[p]
K2L4Aabcpp	atp[c] + h2o[c] + kdo2lipid4[c] --> adp[c] + h[c] + kdo2lipid4[p] + pi[c]
K2L4Atex	kdo2lipid4[p] --> kdo2lipid4[e]
Kabcpp	atp[c] + h2o[c] + k[p] --> adp[c] + h[c] + k[c] + pi[c]
KARA1	[c] : 23dhmb + nadp <==> alac-S + h + nadph
KARA2	[c] : 2ahbut + h + nadph <==> 23dhmp + nadp
KAS14	[c] : acACP + h + malACP --> ACP + actACP + co2
KAS15	[c] : accoa + h + malACP --> actACP + co2 + coa
KAT1	[c] : aacoa + coa --> (2) accoa
KAT2	[c] : 3ohcoa + coa --> accoa + btcoa
KAT3	[c] : 3oocoa + coa --> accoa + hxcoa
KAT4	[c] : 3odcoa + coa --> accoa + occoa
KAT5	[c] : 3oddcoa + coa --> accoa + dcacoa
KAT6	[c] : 3otdcoa + coa --> accoa + ddcacoa
KAT7	[c] : 3ohdcoa + coa --> accoa + tdcoa
KAT8	[c] : 3oodcoa + coa --> accoa + pmtcoa
KDOCT2	[c] : ctp + kdo --> ckdo + ppi
KDOPP	[c] : h2o + kdo8p --> kdo + pi
KDOPS	[c] : ara5p + h2o + pep --> kdo8p + pi
KG6PDC	[c] : 3dhgulnp + h --> co2 + xu5p-L
Kt2pp	h[p] + k[p] --> h[c] + k[c]
Kt3pp	h[p] + k[c] --> h[c] + k[p]
Ktex	k[e] <==> k[p]
LA4NTpp	[p] : colipa + uLa4n --> acolipa + udcpp
LACZ	[c] : h2o + lcts --> gal + glc-D
LACZpp	[p] : h2o + lcts --> gal + glc-D
LADGMDH	[c] : LalaDgluMdap + h2o --> 26dap-M + LalaDglu
LALDO2x	[c] : h + mthgxl + nadh --> lald-D + nad
LALGP	[c] : LalaLglu + h2o --> ala-L + glu-L
LCADi	[c] : h2o + lald-L + nad --> (2) h + lac-L + nadh
LCARR	[c] : h + lald-D + nadh <==> 12ppd-R + nad
LCARS	[c] : h + lald-L + nadh <==> 12ppd-S + nad
LCTSt3ipp	h[p] + lcts[c] --> h[c] + lcts[p]
LCTStex	lcts[e] <==> lcts[p]
LCTStpp	h[p] + lcts[p] <==> h[c] + lcts[c]
LDH_D	[c] : lac-D + nad <==> h + nadh + pyr
LDH_D2	[c] : lac-D + q8 --> pyr + q8h2
LEUabcpp	atp[c] + h2o[c] + leu-L[p] --> adp[c] + h[c] + leu-L[c] + pi[c]
LEUt2rpp	h[p] + leu-L[p] <==> h[c] + leu-L[c]
LEUTAi	[c] : 4mop + glu-L --> akg + leu-L
LEUtex	leu-L[e] <==> leu-L[p]
LEUTRS	[c] : atp + leu-L + trnaleu --> amp + leutrna + ppi
LGTHL	[c] : gthrd + mthgxl --> lgt-S
LIPAabcpp	atp[c] + h2o[c] + lipa[c] --> adp[c] + h[c] + lipa[p] + pi[c]
LIPACabcpp	atp[c] + h2o[c] + lipa_cold[c] --> adp[c] + h[c] + lipa_cold[p] + pi[c]
LIPAHT2ex	[e] : colipa + h + hdca --> h2o + hacolipa
LIPAHTex	[e] : h + hdca + lipa --> h2o + halipa
LIPAtex	lipa[p] --> lipa[e]
L-LACD2	[c] : lac-L + q8 --> pyr + q8h2
L-LACD3	[c] : lac-L + mqn8 --> mql8 + pyr
L-LACt2rpp	h[p] + lac-L[p] <==> h[c] + lac-L[c]
L-LACtex	lac-L[e] <==> lac-L[p]
LPADSS	[c] : lipidX + u23ga --> h + lipidAds + udp
LPLIPAL1A120pp	[p] : 1ddecg3p + h2o --> ddca + glyc3p + h
LPLIPAL1A140pp	[p] : 1tdecg3p + h2o --> glyc3p + h + ttdca
LPLIPAL1A141pp	[p] : 1tdec7eg3p + h2o --> glyc3p + h + ttdcea
LPLIPAL1A160pp	[p] : 1hdecg3p + h2o --> glyc3p + h + hdca
LPLIPAL1A161pp	[p] : 1hdec9eg3p + h2o --> glyc3p + h + hdcea
LPLIPAL1A180pp	[p] : 1odecg3p + h2o --> glyc3p + h + ocdca
LPLIPAL1A181pp	[p] : 1odec11eg3p + h2o --> glyc3p + h + ocdcea
LPLIPAL1E120pp	[p] : 1agpe120 + h2o --> ddca + g3pe + h
LPLIPAL1E140pp	[p] : 1agpe140 + h2o --> g3pe + h + ttdca
LPLIPAL1E141pp	[p] : 1agpe141 + h2o --> g3pe + h + ttdcea
LPLIPAL1E160pp	[p] : 1agpe160 + h2o --> g3pe + h + hdca
LPLIPAL1E161pp	[p] : 1agpe161 + h2o --> g3pe + h + hdcea
LPLIPAL1E180pp	[p] : 1agpe180 + h2o --> g3pe + h + ocdca
LPLIPAL1E181pp	[p] : 1agpe181 + h2o --> g3pe + h + ocdcea
LPLIPAL1G120pp	[p] : 1agpg120 + h2o --> ddca + g3pg + h
LPLIPAL1G140pp	[p] : 1agpg140 + h2o --> g3pg + h + ttdca
LPLIPAL1G141pp	[p] : 1agpg141 + h2o --> g3pg + h + ttdcea
LPLIPAL1G160pp	[p] : 1agpg160 + h2o --> g3pg + h + hdca
LPLIPAL1G161pp	[p] : 1agpg161 + h2o --> g3pg + h + hdcea
LPLIPAL1G180pp	[p] : 1agpg180 + h2o --> g3pg + h + ocdca
LPLIPAL1G181pp	[p] : 1agpg181 + h2o --> g3pg + h + ocdcea
LPLIPAL2A120	[c] : 2ddecg3p + h2o --> ddca + glyc3p + (2) h
LPLIPAL2A140	[c] : 2tdecg3p + h2o --> glyc3p + (2) h + ttdca
LPLIPAL2A141	[c] : 2tdec7eg3p + h2o --> glyc3p + (2) h + ttdcea
LPLIPAL2A160	[c] : 2hdecg3p + h2o --> glyc3p + (2) h + hdca
LPLIPAL2A161	[c] : 2hdec9eg3p + h2o --> glyc3p + (2) h + hdcea
LPLIPAL2A180	[c] : 2odecg3p + h2o --> glyc3p + (2) h + ocdca
LPLIPAL2A181	[c] : 2odec11eg3p + h2o --> glyc3p + (2) h + ocdcea
LPLIPAL2ATE120	[c] : 2agpe120 + pg120 --> apg120 + g3pe
LPLIPAL2ATE140	[c] : 2agpe140 + pg140 --> apg140 + g3pe
LPLIPAL2ATE141	[c] : 2agpe141 + pg141 --> apg141 + g3pe
LPLIPAL2ATE160	[c] : 2agpe160 + pg160 --> apg160 + g3pe
LPLIPAL2ATE161	[c] : 2agpe161 + pg161 --> apg161 + g3pe
LPLIPAL2ATE180	[c] : 2agpe180 + pg180 --> apg180 + g3pe
LPLIPAL2ATE181	[c] : 2agpe181 + pg181 --> apg181 + g3pe
LPLIPAL2ATG120	[c] : 2agpg120 + pg120 --> apg120 + g3pg
LPLIPAL2ATG140	[c] : 2agpg140 + pg140 --> apg140 + g3pg
LPLIPAL2ATG141	[c] : 2agpg141 + pg141 --> apg141 + g3pg
LPLIPAL2ATG160	[c] : 2agpg160 + pg160 --> apg160 + g3pg
LPLIPAL2ATG161	[c] : 2agpg161 + pg161 --> apg161 + g3pg
LPLIPAL2ATG180	[c] : 2agpg180 + pg180 --> apg180 + g3pg
LPLIPAL2ATG181	[c] : 2agpg181 + pg181 --> apg181 + g3pg
LPLIPAL2E120	[c] : 2agpe120 + h2o --> ddca + g3pe + h
LPLIPAL2E140	[c] : 2agpe140 + h2o --> g3pe + h + ttdca
LPLIPAL2E141	[c] : 2agpe141 + h2o --> g3pe + h + ttdcea
LPLIPAL2E160	[c] : 2agpe160 + h2o --> g3pe + h + hdca
LPLIPAL2E161	[c] : 2agpe161 + h2o --> g3pe + h + hdcea
LPLIPAL2E180	[c] : 2agpe180 + h2o --> g3pe + h + ocdca
LPLIPAL2E181	[c] : 2agpe181 + h2o --> g3pe + h + ocdcea
LPLIPAL2G120	[c] : 2agpg120 + h2o --> ddca + g3pg + h
LPLIPAL2G140	[c] : 2agpg140 + h2o --> g3pg + h + ttdca
LPLIPAL2G141	[c] : 2agpg141 + h2o --> g3pg + h + ttdcea
LPLIPAL2G160	[c] : 2agpg160 + h2o --> g3pg + h + hdca
LPLIPAL2G161	[c] : 2agpg161 + h2o --> g3pg + h + hdcea
LPLIPAL2G180	[c] : 2agpg180 + h2o --> g3pg + h + ocdca
LPLIPAL2G181	[c] : 2agpg181 + h2o --> g3pg + h + ocdcea
LSERDHr	[c] : nadp + ser-L <==> 2amsa + h + nadph
LYSabcpp	atp[c] + h2o[c] + lys-L[p] --> adp[c] + h[c] + lys-L[c] + pi[c]
LYSDC	[c] : h + lys-L --> 15dap + co2
LYSt2pp	h[p] + lys-L[p] --> h[c] + lys-L[c]
LYSt3pp	h[p] + lys-L[c] --> h[c] + lys-L[p]
LYStex	lys-L[e] <==> lys-L[p]
LYSTRS	[c] : atp + lys-L + trnalys --> amp + lystrna + ppi
LYXI	[c] : lyx-L --> xylu-L
LYXt2pp	h[p] + lyx-L[p] --> h[c] + lyx-L[c]
LYXtex	lyx-L[e] <==> lyx-L[p]
M1PD	[c] : mnl1p + nad <==> f6p + h + nadh
MACPD	[c] : h + malACP --> acACP + co2
MALDDH	[c] : mal-D + nad --> co2 + nadh + pyr
MALDt2_2pp	(2) h[p] + mal-D[p] --> (2) h[c] + mal-D[c]
MALDtex	mal-D[e] <==> mal-D[p]
MALS	[c] : accoa + glx + h2o --> coa + h + mal-L
MALt2_2pp	(2) h[p] + mal-L[p] --> (2) h[c] + mal-L[c]
MALt2_3pp	(3) h[p] + mal-L[p] --> (3) h[c] + mal-L[c]
MALTabcpp	atp[c] + h2o[c] + malt[p] --> adp[c] + h[c] + malt[c] + pi[c]
MALTATr	[c] : accoa + malt <==> acmalt + coa
MALtex	mal-L[e] <==> mal-L[p]
MALTHXabcpp	atp[c] + h2o[c] + malthx[p] --> adp[c] + h[c] + malthx[c] + pi[c]
MALTHXtexi	malthx[e] --> malthx[p]
MALTPTabcpp	atp[c] + h2o[c] + maltpt[p] --> adp[c] + h[c] + maltpt[c] + pi[c]
MALTptspp	malt[p] + pep[c] --> malt6p[c] + pyr[c]
MALTPTtexi	maltpt[e] --> maltpt[p]
MALTtexi	malt[e] --> malt[p]
MALTTRabcpp	atp[c] + h2o[c] + malttr[p] --> adp[c] + h[c] + malttr[c] + pi[c]
MALTTRtexi	malttr[e] --> malttr[p]
MALTTTRabcpp	atp[c] + h2o[c] + maltttr[p] --> adp[c] + h[c] + maltttr[c] + pi[c]
MALTTTRtexi	maltttr[e] --> maltttr[p]
MAN1PT2	[c] : gdp + h + man1p --> gdpmann + pi
MAN6PI	[c] : man6p <==> f6p
MAN6Pt6_2pp	man6p[p] + (2) pi[c] --> man6p[c] + (2) pi[p]
MAN6Ptex	man6p[e] <==> man6p[p]
MANAO	[c] : mana + nad <==> fruur + h + nadh
MANGLYCptspp	manglyc[p] + pep[c] --> man6pglyc[c] + pyr[c]
MANGLYCtex	manglyc[e] <==> manglyc[p]
MANPGH	[c] : h2o + man6pglyc --> glyc-R + man6p
MANptspp	man[p] + pep[c] --> man6p[c] + pyr[c]
MANtex	man[e] <==> man[p]
MCITD	[c] : 2mcit --> 2mcacn + h2o
MCITL2	[c] : micit <==> pyr + succ
MCITS	[c] : h2o + oaa + ppcoa --> 2mcit + coa + h
MCOATA	[c] : ACP + malcoa <==> coa + malACP
MCPST	[c] : cyan + mercppyr --> h + pyr + tcynt
MCTP1App	[p] : murein5p5p --> ala-D + murein5px4p
MCTP1Bpp	[p] : murein5p5p --> alaala + murein5px3p
MCTP2App	[p] : murein5p5p5p --> (2) ala-D + murein5px4px4p
MDDCP1pp	[p] : h2o + murein5px4p --> ala-D + murein4px4p
MDDCP2pp	[p] : h2o + murein5px4px4p --> ala-D + murein4px4px4p
MDDCP3pp	[p] : h2o + murein5p5p --> ala-D + murein5p4p
MDDCP4pp	[p] : h2o + murein5p4p --> ala-D + murein4p4p
MDDCP5pp	[p] : h2o + murein5p3p --> ala-D + murein4p3p
MDDEP1pp	[p] : h2o + murein4px4p --> murein4p4p
MDDEP2pp	[p] : h2o + murein3px4p --> murein4p3p
MDDEP3pp	[p] : h2o + murein5px4p --> murein5p4p
MDDEP4pp	[p] : h2o + murein4px4px4p --> murein4px4p4p
MDH	[c] : mal-L + nad <==> h + nadh + oaa
MDH2	[c] : mal-L + q8 --> oaa + q8h2
MDH3	[c] : mal-L + mqn8 --> mql8 + oaa
MDRPD	[c] : 5mdru1p --> dkmpp + h2o
ME1	[c] : mal-L + nad --> co2 + nadh + pyr
ME2	[c] : mal-L + nadp --> co2 + nadph + pyr
MECDPDH2	[c] : 2mecdp + nadh --> h2mb4p + h2o + nad
MECDPS	[c] : 2p4c2me --> 2mecdp + cmp
MELIBt2pp	h[p] + melib[p] --> h[c] + melib[c]
MELIBt3ipp	h[p] + melib[c] --> h[c] + melib[p]
MELIBtex	melib[e] <==> melib[p]
MEPCT	[c] : 2me4p + ctp + h --> 4c2me + ppi
METabcpp	atp[c] + h2o[c] + met-L[p] --> adp[c] + h[c] + met-L[c] + pi[c]
METAT	[c] : atp + h2o + met-L --> amet + pi + ppi
METDabcpp	atp[c] + h2o[c] + met-D[p] --> adp[c] + h[c] + met-D[c] + pi[c]
METDtex	met-D[e] <==> met-D[p]
METOX1s	[c] : h2o2 + met-L --> h2o + metsox-S-L
METOX2s	[c] : h2o2 + met-L --> h2o + metsox-R-L
METS	[c] : 5mthf + hcys-L --> h + met-L + thf
METSOX1abcpp	atp[c] + h2o[c] + metsox-S-L[p] --> adp[c] + h[c] + metsox-S-L[c] + pi[c]
METSOX1tex	metsox-S-L[e] <==> metsox-S-L[p]
METSOX2abcpp	atp[c] + h2o[c] + metsox-R-L[p] --> adp[c] + h[c] + metsox-R-L[c] + pi[c]
METSOX2tex	metsox-R-L[e] <==> metsox-R-L[p]
METSOXR1	[c] : metsox-S-L + trdrd --> h2o + met-L + trdox
METSOXR2	[c] : metsox-R-L + trdrd --> h2o + met-L + trdox
METtex	met-L[e] <==> met-L[p]
METTRS	[c] : atp + met-L + trnamet --> amp + mettrna + ppi
MG2t3_2pp	(2) h[c] + mg2[p] <==> (2) h[p] + mg2[c]
MG2tex	mg2[e] <==> mg2[p]
MG2tpp	mg2[p] --> mg2[c]
MG2uabcpp	atp[c] + h2o[c] + mg2[p] --> adp[c] + h[c] + mg2[c] + pi[c]
MGSA	[c] : dhap --> mthgxl + pi
MI1PP	[c] : h2o + mi1p-D --> inost + pi
MICITD	[c] : 2mcacn + h2o --> micit
MINOHPtexi	minohp[e] --> minohp[p]
MLDCP1App	[p] : h2o + murein5px4p --> alaala + murein3px4p
MLDCP1Bpp	[p] : h2o + murein4p4p --> ala-D + murein4p3p
MLDCP2App	[p] : h2o + murein5p5p --> alaala + murein5p3p
MLDCP2Bpp	[p] : h2o + murein4p3p --> ala-D + murein3p3p
MLDCP3App	[p] : h2o + murein5px3p --> alaala + murein3px3p
MLDEP1pp	[p] : h2o + murein3px3p --> murein3p3p
MLDEP2pp	[p] : h2o + murein5px3p --> murein5p3p
MLTG1	[c] : h2o + malttr --> glc-D + malt
MLTG2	[c] : h2o + maltttr --> glc-D + malttr
MLTG3	[c] : h2o + maltpt --> glc-D + maltttr
MLTG4	[c] : h2o + malthx --> glc-D + maltpt
MLTG5	[c] : h2o + malthp --> glc-D + malthx
MLTGY1pp	[p] : murein4p4p --> (2) anhgm4p
MLTGY2pp	[p] : murein4p3p --> anhgm3p + anhgm4p
MLTGY3pp	[p] : murein3p3p --> (2) anhgm3p
MLTGY4pp	[p] : murein4px4p4p --> anhgm4p + murein4px4p
MLTP1	[c] : maltpt + pi <==> g1p + maltttr
MLTP2	[c] : malthx + pi <==> g1p + maltpt
MLTP3	[c] : malthp + pi <==> g1p + malthx
MMCD	[c] : h + mmcoa-S --> co2 + ppcoa
MME	[c] : mmcoa-R <==> mmcoa-S
MMETt2pp	h[p] + mmet[p] --> h[c] + mmet[c]
MMETtex	mmet[e] <==> mmet[p]
MMM2	[c] : succoa --> mmcoa-R
MN2t3pp	h[p] + mn2[c] --> h[c] + mn2[p]
MN2tpp	mn2[p] --> mn2[c]
MN6PP	[c] : h2o + man6p --> man + pi
MNLptspp	mnl[p] + pep[c] --> mnl1p[c] + pyr[c]
MNLtex	mnl[e] <==> mnl[p]
MNNH	[c] : mana --> 2ddglcn + h2o
MNt2pp	h[p] + mn2[p] --> h[c] + mn2[c]
MNtex	mn2[e] <==> mn2[p]
MOAT	[c] : ckdo + lipidA --> cmp + h + kdolipid4
MOAT2	[c] : ckdo + kdolipid4 --> cmp + h + kdo2lipid4
MOAT3C	[c] : ckdo + phphhlipa --> cmp + h + kphphhlipa
MOBDabcpp	atp[c] + h2o[c] + mobd[p] --> adp[c] + h[c] + mobd[c] + pi[c]
MOBDtex	mobd[e] <==> mobd[p]
MOHMT	[c] : 3mob + h2o + mlthf --> 2dhp + thf
MPTG	(2) uaagmda[c] --> (2) h[c] + murein5p5p[p] + (2) udcpdp[c]
MPTG2	murein5p5p[p] + uaagmda[c] --> h[c] + murein5p5p5p[p] + udcpdp[c]
MSO3abcpp	atp[c] + h2o[c] + mso3[p] --> adp[c] + h[c] + mso3[c] + pi[c]
MSO3tex	mso3[e] <==> mso3[p]
MTAN	[c] : 5mta + h2o --> 5mtr + ade
MTHFC	[c] : h2o + methf <==> 10fthf + h
MTHFD	[c] : mlthf + nadp <==> methf + nadph
MTHFR2	[c] : (2) h + mlthf + nadh --> 5mthf + nad
MTRI	[c] : 5mdr1p <==> 5mdru1p
MTRK	[c] : 5mtr + atp --> 5mdr1p + adp + h
MTRPOX	[c] : Nmtrp + h2o + o2 --> fald + h2o2 + trp-L
N2Otex	n2o[e] <==> n2o[p]
N2Otpp	n2o[p] <==> n2o[c]
NACODA	[c] : acg5sa + h2o --> ac + glu5sa
NACtex	nac[e] <==> nac[p]
NACtpp	nac[p] --> nac[c]
NADDP	[c] : h2o + nad --> amp + (2) h + nmn
NADH10	[c] : h + mqn8 + nadh --> mql8 + nad
NADH16pp	(4) h[c] + nadh[c] + q8[c] --> (3) h[p] + nad[c] + q8h2[c]
NADH17pp	(4) h[c] + mqn8[c] + nadh[c] --> (3) h[p] + mql8[c] + nad[c]
NADH18pp	2dmmq8[c] + (4) h[c] + nadh[c] --> 2dmmql8[c] + (3) h[p] + nad[c]
NADH5	[c] : h + nadh + q8 --> nad + q8h2
NADH9	[c] : 2dmmq8 + h + nadh --> 2dmmql8 + nad
NADK	[c] : atp + nad --> adp + h + nadp
NADN	[c] : h2o + nad --> adprib + h + ncam
NADPHQR2	[c] : h + nadph + q8 --> nadp + q8h2
NADPHQR3	[c] : h + mqn8 + nadph --> mql8 + nadp
NADPHQR4	[c] : 2dmmq8 + h + nadph --> 2dmmql8 + nadp
NADPPPS	[c] : h2o + nadp --> nad + pi
NADS1	[c] : atp + dnad + nh4 --> amp + h + nad + ppi
NADTRHD	[c] : nad + nadph --> nadh + nadp
NAMNPP	[c] : atp + h2o + nac + prpp --> adp + nicrnt + pi + ppi
NAt3_1p5pp	(3) h[p] + (2) na1[c] --> (3) h[c] + (2) na1[p]
NAt3_2pp	(2) h[p] + na1[c] --> (2) h[c] + na1[p]
NAt3pp	h[p] + na1[c] --> h[c] + na1[p]
NAtex	na1[e] <==> na1[p]
NDPK1	[c] : atp + gdp <==> adp + gtp
NDPK2	[c] : atp + udp <==> adp + utp
NDPK3	[c] : atp + cdp <==> adp + ctp
NDPK4	[c] : atp + dtdp <==> adp + dttp
NDPK5	[c] : atp + dgdp <==> adp + dgtp
NDPK6	[c] : atp + dudp <==> adp + dutp
NDPK7	[c] : atp + dcdp <==> adp + dctp
NDPK8	[c] : atp + dadp <==> adp + datp
NH4tex	nh4[e] <==> nh4[p]
NH4tpp	nh4[p] <==> nh4[c]
NHFRBO	[c] : h + nadh + (2) no --> h2o + n2o + nad
NI2abcpp	atp[c] + h2o[c] + ni2[c] --> adp[c] + h[c] + ni2[p] + pi[c]
NI2t3pp	h[p] + ni2[c] --> h[c] + ni2[p]
NI2tex	ni2[e] <==> ni2[p]
NI2tpp	ni2[p] --> ni2[c]
NI2uabcpp	atp[c] + h2o[c] + ni2[p] --> adp[c] + h[c] + ni2[c] + pi[c]
NMNAT	[c] : atp + h + nmn --> nad + ppi
NMNDA	[c] : h2o + nmn --> nh4 + nicrnt
NMNN	[c] : h2o + nmn --> h + ncam + r5p
NMNPtpp	nmn[p] --> nmn[c]
NMNt7pp	h2o[c] + nmn[p] --> h[c] + ncam[c] + r5p[c]
NMNtex	nmn[e] <==> nmn[p]
NNAM	[c] : h2o + ncam --> nac + nh4
NNATr	[c] : atp + h + nicrnt <==> dnad + ppi
NNDMBRT	[c] : dmbzid + nicrnt --> 5prdmbz + h + nac
NNDPR	[c] : (2) h + prpp + quln --> co2 + nicrnt + ppi
NO2t2rpp	h[p] + no2[p] <==> h[c] + no2[c]
NO2tex	no2[e] <==> no2[p]
NO3R1bpp	no3[p] + q8h2[c] --> h2o[p] + no2[p] + q8[c]
NO3R1pp	(2) h[c] + no3[c] + q8h2[c] --> (2) h[p] + h2o[c] + no2[c] + q8[c]
NO3R2bpp	mql8[c] + no3[p] --> h2o[p] + mqn8[c] + no2[p]
NO3R2pp	(2) h[c] + mql8[c] + no3[c] --> (2) h[p] + h2o[c] + mqn8[c] + no2[c]
NO3t7pp	no2[c] + no3[p] --> no2[p] + no3[c]
NO3tex	no3[e] <==> no3[p]
NODOx	[c] : nadh + (2) no + (2) o2 --> h + nad + (2) no3
